X,Y,MARKID,MARKTYPE1,MARKTYPE2,MARKNAME1,MARKNAME2,MDATE,ADDRESS,TEL
121.5129332337,25.0632319748799,A0000000688,"9960103",,臺北捷運大橋頭站_O12,北捷大橋頭站_O12,"202202",臺北市大同區民權西路223號B1,02-218-12345
121.511603145108,25.0633532062784,A0000015450,"9960103",,臺北捷運大橋頭站-出入口1A,北捷大橋頭站-出入口1A,"202202",臺北市大同區民權西路、延平北路三段口,
121.551208571534,25.0635140225791,A0000000601,"9960103",,臺北捷運松山機場站-出入口2,北捷松山機場站-出入口2,"201504",臺北市松山區松山機場西側,
121.551934940565,25.0635253990778,A0000000602,"9960103",,臺北捷運松山機場站-出入口1,北捷松山機場站-出入口1,"202202",臺北市松山區松山機場東側,
121.513430905348,25.0637635791923,A0000000664,"9960103",,臺北捷運大橋頭站-出入口3,北捷大橋頭站-出入口3,"202202",臺北市大同區重慶北路三段、大橋國小旁,
121.611875193181,25.0670727293103,A0000000491,"9960103",,臺北捷運東湖站-出入口3,北捷東湖站-出入口3,"201504",臺北市內湖區康寧路三段(臨安康公園),
121.611521278682,25.0671565315596,A0000000719,"9960103",,臺北捷運東湖站_BR22,北捷東湖站_BR22,"202001",臺北市內湖區康寧路三段235號,02-218-12345
121.611173108781,25.0671896263028,A0000000613,"9960103",,臺北捷運東湖站-出入口2,北捷東湖站-出入口2,"201504",臺北市內湖區康寧路三段(臨南湖高中),
121.61097942358,25.067196309721,A0000000614,"9960103",,臺北捷運東湖站-出入口1,北捷東湖站-出入口1,"202202",臺北市內湖區康寧路三段(臨康寧公園),
121.520081875955,25.070854391021,A0000000492,"9960103",,臺北捷運圓山站-出入口1,北捷圓山站-出入口1,"202202",臺北市大同區酒泉街與玉門街,
121.520133279586,25.0712295162579,A0000000740,"9960103",,臺北捷運圓山站_R14,北捷圓山站_R14,"202202",臺北市大同區酒泉街9之1號,02-218-12345
121.520128191064,25.0716816320374,A0000000655,"9960103",,臺北捷運圓山站-出入口2,北捷圓山站-出入口2,"201504",臺北市大同區庫倫街,
121.607225287067,25.0725116266023,A0000000612,"9960103",,臺北捷運葫洲站-出入口2,北捷葫洲站-出入口2,"201504",臺北市內湖區康寧路三段16巷側,
121.607551724718,25.0725808264379,A0000000745,"9960103",,臺北捷運葫洲站_BR21,北捷葫洲站_BR21,"202001",臺北市內湖區康寧路三段16號,02-218-12345
121.607995528379,25.072652722737,A0000000493,"9960103",,臺北捷運葫洲站-出入口1,北捷葫洲站-出入口1,"201504",臺北市內湖區康寧路三段39號旁,
121.584587188115,25.0783335146413,A0000000494,"9960103",,臺北捷運文德站-出入口2,北捷文德站-出入口2,"202202",臺北市內湖區文德路(內湖高中旁),
121.585203159354,25.0785540242569,A0000000696,"9960103",,臺北捷運文德站_BR18,北捷文德站_BR18,"202202",臺北市內湖區文德路214號,02-218-12345
121.585716066173,25.0788281850854,A0000000609,"9960103",,臺北捷運文德站-出入口1,北捷文德站-出入口1,"201504",臺北市內湖區文德路(內湖高中對面),
121.547110325188,25.0794545255448,A0000000604,"9960103",,臺北捷運大直站-出入口3,北捷大直站-出入口3,"202202",臺北市中山區北安路與大直街交叉口(臨海基會),
121.546873633009,25.0796195995183,A0000000603,"9960103",,臺北捷運大直站-出入口2,北捷大直站-出入口2,"202202",臺北市中山區北安路與大直街交叉口,
121.547224499946,25.0797683158364,A0000000686,"9960103",,臺北捷運大直站_BR14,北捷大直站_BR14,"201808",臺北市中山區北安路534之1號,02-218-12345
121.575323698266,25.0799798904001,A0000000738,"9960103",,臺北捷運港墘站_BR17,北捷港墘站_BR17,"202001",臺北市內湖區內湖路一段663號,02-218-12345
121.574880039939,25.0800111130476,A0000000495,"9960103",,臺北捷運港墘站-出入口2,北捷港墘站-出入口2,"202202",臺北市內湖區內湖路一段(臨內湖高工),
121.575705860049,25.0801232896726,A0000000608,"9960103",,臺北捷運港墘站-出入口1,北捷港墘站-出入口1,"201504",臺北市內湖區臨內湖路一段667巷,
121.54705051797,25.0802949657818,A0000000496,"9960103",,臺北捷運大直站-出入口1,北捷大直站-出入口1,"201710",臺北市中山區大直街(大直婦女中心),
121.567074814168,25.0819526666017,A0000000607,"9960103",,臺北捷運西湖站-出入口2,北捷西湖站-出入口2,"201504",臺北市內湖區內湖路一段(臨基湖路),
121.566988682675,25.0821665529836,A0000000710,"9960103",,臺北捷運西湖站_BR16,北捷西湖站_BR16,"202202",臺北市內湖區內湖路一段256號,02-218-12345
121.56676961974,25.0824503362417,A0000000497,"9960103",,臺北捷運西湖站-出入口1,北捷西湖站-出入口1,"201504",臺北市內湖區內湖路一段(西湖市場旁),
121.524742201266,25.0832823836319,A0000000656,"9960103",,臺北捷運劍潭站-出入口2,北捷劍潭站-出入口2,"202202",臺北市士林區基河路22號對面,
121.602548976161,25.0833989441997,A0000000611,"9960103",,臺北捷運大湖公園站-出入口2,北捷大湖公園站-出入口2,"202202",臺北市內湖區成功路五段(大湖公園),
121.594603672972,25.0835407902436,A0000000610,"9960103",,臺北捷運內湖站-出入口2,北捷內湖站-出入口2,"202202",臺北市內湖區臨成功路四段167巷,
121.602511395273,25.083569075203,A0000011747,"9960103",,臺北捷運大湖公園站_BR20,北捷大湖公園站_BR20,"202001",臺北市內湖區成功路五段11號,02-218-12345
121.594435875072,25.0837160001817,A0000000754,"9960103",,臺北捷運內湖站_BR19,北捷內湖站_BR19,"202202",臺北市內湖區成功路四段186號,02-218-12345
121.594217929059,25.0838981185266,A0000000498,"9960103",,臺北捷運內湖站-出入口1,北捷內湖站-出入口1,"202202",臺北市內湖區臨成功路四段182巷,
121.60265693233,25.0838891121936,A0000000499,"9960103",,臺北捷運大湖公園站-出入口1,北捷大湖公園站-出入口1,"201504",臺北市內湖區成功路五段(大湖山莊街),
121.524999484224,25.0843405255258,A0000000749,"9960103",,臺北捷運劍潭站_R15,北捷劍潭站_R15,"201808",臺北市士林區中山北路五段65號,02-218-12345
121.52492000314,25.0844019987214,A0000010801,"9960103",,臺北捷運劍潭站-出入口3,北捷劍潭站-出入口3,"201909",臺北市士林區劍潭路,
121.555996720113,25.0843369273895,A0000000606,"9960103",,臺北捷運劍南路站-出入口3,北捷劍南路站-出入口3,"201504",臺北市中山區北安路798號,
121.555263691359,25.0845466029726,A0000000605,"9960103",,臺北捷運劍南路站-出入口2,北捷劍南路站-出入口2,"202202",臺北市中山區北安路798號,
121.555906483118,25.0847746181709,A0000011748,"9960103",,臺北捷運劍南路站_BR15,北捷劍南路站_BR15,"202202",臺北市中山區北安路798號,02-218-12345
121.525221461421,25.0851945866244,A0000000501,"9960103",,臺北捷運劍潭站-出入口1,北捷劍潭站-出入口1,"201504",臺北市士林區中山北路五段65號,
121.55520819905,25.0851712868194,A0000000500,"9960103",,臺北捷運劍南路站-出入口1,北捷劍南路站-出入口1,"201504",臺北市中山區北安路811巷,
121.526407507574,25.0929068026692,A0000000657,"9960103",,臺北捷運士林站-出入口2,北捷士林站-出入口2,"201504",臺北市士林區福德路1號,
121.526208009757,25.0935032155238,A0000000683,"9960103",,臺北捷運士林站_R16,北捷士林站_R16,"202001",臺北市士林區福德路1號,02-218-12345
121.52603432022,25.0940471379324,A0000000502,"9960103",,臺北捷運士林站-出入口1,北捷士林站-出入口1,"201504",臺北市士林區中正路247巷旁,
121.522663413596,25.1021687702525,A0000000503,"9960103",,臺北捷運芝山站-出入口1,北捷芝山站-出入口1,"202202",臺北市士林區福國路70號,
121.522524791664,25.1029054663068,A0000000723,"9960103",,臺北捷運芝山站_R17,北捷芝山站_R17,"202001",臺北市士林區福國路70號,02-218-12345
121.522387758093,25.1037736947611,A0000000658,"9960103",,臺北捷運芝山站-出入口2,北捷芝山站-出入口2,"201504",臺北市士林區福華路162巷口對面,
121.519154595501,25.1092861505955,A0000015959,"9960103",,臺北捷運明德站-出入口1,北捷明德站-出入口1,"202202",臺北市北投區明德路95號、明德國中斜對面,
121.519040529193,25.1094436102028,A0000000717,"9960103",,臺北捷運明德站_R18,北捷明德站_R18,"201808",臺北市北投區明德路95號,02-218-12345
121.518608690877,25.1099630030243,A0000015960,"9960103",,臺北捷運明德站-出入口3,北捷明德站-出入口3,"202202",臺北市北投區西安街一段175號對面,
121.518722543867,25.1100136979195,A0000015961,"9960103",,臺北捷運明德站-出入口2,北捷明德站-出入口2,"202202",臺北市北投區東華街一段378號對面,
121.51619167178,25.1135970865246,A0000000505,"9960103",,臺北捷運石牌站-出入口2,北捷石牌站-出入口2,"201504",臺北市北投區西安街一段329號對面,
121.515769568924,25.1142069258563,A0000000707,"9960103",,臺北捷運石牌站_R19,北捷石牌站_R19,"201808",臺北市北投區石牌路一段200號,02-218-12345
121.515268409876,25.114924878309,A0000000659,"9960103",,臺北捷運石牌站-出入口1,北捷石牌站-出入口1,"201504",臺北市北投區石牌路一段、二段與東華街、西安街交叉口、近市立石牌國中,
121.506895619899,25.1207179631608,A0000000506,"9960103",,臺北捷運唭哩岸站-出入口1,北捷唭哩岸站-出入口1,"202202",臺北市北投區西安街二段279號,
121.506451722996,25.1208040908667,A0000000733,"9960103",,臺北捷運唭哩岸站_R20,北捷唭哩岸站_R20,"201808",臺北市北投區東華街二段301號,02-218-12345
121.505946562276,25.1208444737923,A0000000660,"9960103",,臺北捷運唭哩岸站-出入口2,北捷唭哩岸站-出入口2,"201504",臺北市北投區西安街二段347號,
121.467157875048,25.1254330100582,A0000000507,"9960103",,臺北捷運關渡站-出入口1,北捷關渡站-出入口1,"202202",臺北市北投區大度路三段296巷51號,
121.466832129951,25.1254618427318,A0000000662,"9960103",,臺北捷運關渡站-出入口2,北捷關渡站-出入口2,"202202",臺北市北投區中央北路四段583巷11弄內、近關渡國小,
121.46696761577,25.1255226531212,A0000010295,"9960103",,臺北捷運關渡站_R25,北捷關渡站_R25,"201808",臺北市北投區大度路三段296巷51號,02-218-12345
121.501015264545,25.1260152323277,A0000000712,"9960103",,臺北捷運奇岩站_R21,北捷奇岩站_R21,"202202",臺北市北投區三合街二段489號,02-218-12345
121.473606139583,25.1309898183777,A0000010296,"9960103",,臺北捷運忠義站-出入口2,北捷忠義站-出入口2,"202202",臺北市北投區近和信醫院,
121.473390384935,25.1310139896226,A0000010297,"9960103",,臺北捷運忠義站_R24,北捷忠義站_R24,"201808",臺北市北投區中央北路四段301號,02-218-12345
121.473351198546,25.1311185690415,A0000000509,"9960103",,臺北捷運忠義站-出入口1,北捷忠義站-出入口1,"201710",臺北市北投區中央北路四段301號,
121.499033557025,25.1313581309535,A0000010800,"9960103",,臺北捷運北投站-出入口2,北捷北投站-出入口2,"201909",臺北市北投區近大興街,
121.498306873978,25.1322407225191,A0000000510,"9960103",,臺北捷運北投站-出入口1,北捷北投站-出入口1,"201909",臺北市北投區育仁路與光明路交叉口、近私立十信高中,
121.498255692734,25.1323144999139,A0000000698,"9960103",,臺北捷運北投站_R22,北捷北投站_R22,"202202",臺北市北投區光明路1號,02-218-12345
121.50230221775,25.1368916020751,A0000016148,"9960103",,臺北捷運新北投站-出入口2,北捷新北投站-出入口2,"202202",臺北市北投區近七星街,
121.503240928389,25.136955818033,A0000016150,"9960103",,臺北捷運新北投站-出入口1,北捷新北投站-出入口1,"202202",臺北市北投區大業路與光明路交叉口、近北投公園,
121.503440328431,25.1369567133394,A0000000741,"9960103",,臺北捷運新北投站_R22A,北捷新北投站_R22A,"202202",臺北市北投區大業路700號,02-218-12345
121.485234700301,25.1373640104862,A0000000661,"9960103",,臺北捷運復興崗站-出入口2,北捷復興崗站-出入口2,"202202",臺北市北投區捷運北投機廠,
121.485355626394,25.1375119174916,A0000010300,"9960103",,臺北捷運復興崗站_R23,北捷復興崗站_R23,"201808",臺北市北投區中央北路三段53巷10號,02-218-12345
121.485402174141,25.1376533873517,A0000000512,"9960103",,臺北捷運復興崗站-出入口1,北捷復興崗站-出入口1,"202202",臺北市北投區中央北路三段53巷內,
121.501001572763,25.12558954847,A0000016345,"9960103",,臺北捷運奇岩站-出入口2,北捷奇岩站-出入口2,"202305",,
121.501203749644,25.1256149288038,A0000016346,"9960103",,臺北捷運奇岩站-出入口3,北捷奇岩站-出入口3,"202305",,
121.500986894661,25.1261056895471,A0000000508,"9960103",,臺北捷運奇岩站-出入口1,北捷奇岩站-出入口1,"202305",臺北市北投區北投路一段與三合街二段交叉口,
121.517925035512,25.0335059086089,A0000016419,"9960103",,臺北捷運中正紀念堂站-出入口4,北捷中正紀念堂站-出入口4,"202401",臺北市中正區羅斯福路一段7號,
121.512073651651,25.0492033492918,A0000016608,"9960103",,桃園機場捷運台北車站-出入口7,機捷台北車站-出入口7,"202401",臺北市中正區延平北路近市民大道交叉東南面,
120.625051236652,24.1081082081957,B0000014218,"9960103",,臺中捷運烏日站_出入口1,中捷烏日站_出入口1,"202205",,
120.624914506075,24.1088650552204,B0000006237,"9960103",,臺中捷運烏日站_118,中捷烏日站_118,"202205",,
120.625215087614,24.1091005767072,B0000014219,"9960103",,臺中捷運烏日站_出入口2,中捷烏日站_出入口2,"202205",,
120.613777695784,24.1100516026044,B0000014222,"9960103",,臺中捷運臺中高鐵站_出入口3,中捷臺中高鐵站_出入口3,"202205",,
120.615091783668,24.1100651214472,B0000014220,"9960103",,臺中捷運臺中高鐵站_出入口1,中捷臺中高鐵站_出入口1,"202205",,
120.614150030159,24.1100831544003,B0000014185,"9960103",,臺中捷運臺中高鐵站_119,中捷臺中高鐵站_119,"202205",,
120.634433155519,24.1102488835613,B0000014198,"9960103",,臺中捷運九德站_出入口1,中捷九德站_出入口1,"202205",,
120.613793928548,24.1105639251785,B0000014221,"9960103",,臺中捷運臺中高鐵站_出入口2,中捷臺中高鐵站_出入口2,"202205",,
120.634471868023,24.1109883676923,B0000006239,"9960103",,臺中捷運九德站_117,中捷九德站_117,"202205",,
120.634100660925,24.1110425635514,B0000014197,"9960103",,臺中捷運九德站_出入口2,中捷九德站_出入口2,"202205",,
120.639687770918,24.1144427059009,B0000014196,"9960103",,臺中捷運九張犁站_出入口,中捷九張犁站_出入口,"202205",,
120.640137134325,24.1144728411877,B0000014186,"9960103",,臺中捷運九張犁站_116,中捷九張犁站_116,"202205",,
120.647734860523,24.1189558905041,B0000014200,"9960103",,臺中捷運大慶站_出入口2,中捷大慶站_出入口2,"202205",,
120.648088112661,24.1190638935743,B0000014201,"9960103",,臺中捷運大慶站_出入口3,中捷大慶站_出入口3,"202205",,
120.647680258494,24.1191012414331,B0000006241,"9960103",,臺中捷運大慶站_115,中捷大慶站_115,"202205",,
120.647512149608,24.1192998797781,B0000014199,"9960103",,臺中捷運大慶站_出入口1,中捷大慶站_出入口1,"202205",,
120.646760628984,24.1324046457065,B0000014224,"9960103",,臺中捷運豐樂公園站_出入口,中捷豐樂公園站_出入口,"202205",,
120.646465413245,24.1326039815176,B0000014187,"9960103",,臺中捷運豐樂公園站_114,中捷豐樂公園站_114,"202205",,
120.647025026526,24.1402987131303,B0000014217,"9960103",,臺中捷運南屯站_出入口,中捷南屯站_出入口,"202205",,
120.646711710649,24.1406102521994,B0000006244,"9960103",,臺中捷運南屯站_113,中捷南屯站_113,"202205",,
120.646417788558,24.1450821226126,B0000014204,"9960103",,臺中捷運文心森林公園站_出入口,中捷文心森林公園站_出入口,"202205",,
120.646711400037,24.1453889261529,B0000014188,"9960103",,臺中捷運文心森林公園站_112,中捷文心森林公園站_112,"202205",,
120.646784295022,24.1531511468668,B0000006246,"9960103",,臺中捷運水安宮站_111,中捷水安宮站_111,"202205",,
120.646464109437,24.1534105661393,B0000014207,"9960103",,臺中捷運水安宮站_出入口,中捷水安宮站_出入口,"202205",,
120.64960787724,24.161497996284,B0000014213,"9960103",,臺中捷運市政府站_出入口2,中捷市政府站_出入口2,"202205",,
120.648944594169,24.1616270456252,B0000014190,"9960103",,臺中捷運市政府站_110,中捷市政府站_110,"202205",,
120.648422573793,24.1621918543742,B0000014212,"9960103",,臺中捷運市政府站_出入口1,中捷市政府站_出入口1,"202205",,
120.653639666489,24.1675233554351,B0000014191,"9960103",,臺中捷運文心櫻花站_109,中捷文心櫻花站_109,"202205",,
120.65361629473,24.1678218389199,B0000014205,"9960103",,臺中捷運文心櫻花站_出入口,中捷文心櫻花站_出入口,"202205",,
120.693492567887,24.1709369805764,B0000014211,"9960103",,臺中捷運四維國小站_出入口,中捷四維國小站_出入口,"202205",,
120.693197383389,24.1712517205756,B0000014192,"9960103",,臺中捷運四維國小站_105,中捷四維國小站_105,"202205",,
120.660270416037,24.1713609074878,B0000014193,"9960103",,臺中捷運文華高中站_108,中捷文華高中站_108,"202205",,
120.660532256797,24.1717441888804,B0000014206,"9960103",,臺中捷運文華高中站_出入口,中捷文華高中站_出入口,"202205",,
120.685166876398,24.1718602412468,B0000014203,"9960103",,臺中捷運文心崇德站_出入口,中捷文心崇德站_出入口,"202205",,
120.684709709045,24.1722113829265,B0000014194,"9960103",,臺中捷運文心崇德站_106,中捷文心崇德站_106,"202205",,
120.670925339798,24.1735282973783,B0000014202,"9960103",,臺中捷運文心中清站_出入口,中捷文心中清站_出入口,"202205",,
120.670607053649,24.1736791359159,B0000006253,"9960103",,臺中捷運文心中清站_107,中捷文心中清站_107,"202205",,
120.70178575477,24.1804962239958,B0000014216,"9960103",,臺中捷運松竹站_出入口3,中捷松竹站_出入口3,"202205",,
120.701620867326,24.1806366823868,B0000014215,"9960103",,臺中捷運松竹站_出入口2,中捷松竹站_出入口2,"202205",,
120.701135381276,24.180813263509,B0000014214,"9960103",,臺中捷運松竹站_出入口1,中捷松竹站_出入口1,"202205",,
120.701461277796,24.1808384652152,B0000014195,"9960103",,臺中捷運松竹站_104,中捷松竹站_104,"202205",,
120.707301835744,24.1823008438928,B0000006255,"9960103",,臺中捷運舊社站_103,中捷舊社站_103,"202205",,
120.707513628232,24.1825951824287,B0000014223,"9960103",,臺中捷運舊社站_出入口,中捷舊社站_出入口,"202205",,
120.708702662978,24.1885701819852,B0000014209,"9960103",,臺中捷運北屯總站_出入口2,中捷北屯總站_出入口2,"202205",,
120.708787973086,24.188864276858,B0000009180,"9960103",,臺中捷運北屯總站_103a,中捷北屯總站_103a,"202205",,
120.708963859608,24.1889227667331,B0000014210,"9960103",,臺中捷運北屯總站_出入口3,中捷北屯總站_出入口3,"202205",,
120.708525890748,24.1892586641527,B0000014208,"9960103",,臺中捷運北屯總站_出入口1,中捷北屯總站_出入口1,"202205",,
120.298829573314,22.7928636572196,E0000014580,"9960103",,高雄捷運岡山車站_出入口1,高捷岡山車站_出入口1,"202411",,
120.299690372368,22.7924858597954,E0000014581,"9960103",,高雄捷運岡山車站_出入口2,高捷岡山車站_出入口2,"202411",,
120.306450179043,22.6759944133692,E0000000042,"9960103",,高雄捷運生態園區站_出入口1,高捷生態園區站_出入口1,"202408",,
120.390530737763,22.6222215577287,E0000014528,"9960103",,高雄捷運大寮(前庄)站_OT1,高捷大寮站,"202407",高雄市大寮區捷西路300號,
120.299025366593,22.7929534483145,E0000014501,"9960103",,高雄捷運岡山車站_RK1,高捷岡山車站_RK1,"202405",,
120.274581481112,22.6214378221617,E0000012968,"9960103",,高雄捷運哈瑪星站_O1,高捷哈瑪星站_O1,"202403",高雄市鼓山區臨海二路17-1號,
120.275330456579,22.6215028012403,E0000004725,"9960103",,高雄捷運哈瑪星站_出入口2,高捷哈瑪星站_出入口2,"202403",,
120.273345685993,22.621928601491,E0000004721,"9960103",,高雄捷運哈瑪星站_出入口1,高捷哈瑪星站_出入口1,"202403",,
120.334825668966,22.6266331289632,E0000004054,"9960103",,高雄捷運苓雅運動園區站_出入口3,高捷苓雅運動園區站_出入口3,"202403",,
120.334090306102,22.6271272683616,E0000004053,"9960103",,高雄捷運苓雅運動園區站_出入口2,高捷苓雅運動園區站_出入口2,"202403",,
120.334570127023,22.6272958926476,E0000005844,"9960103",,高雄捷運苓雅運動園區站_O9,高捷苓雅運動園區站_O9,"202403",高雄市苓雅區中正一路99號,
120.335123351986,22.6273177850808,E0000004052,"9960103",,高雄捷運苓雅運動園區站_出入口4,高捷苓雅運動園區站_出入口4,"202403",,
120.333897796028,22.6277631967074,E0000004046,"9960103",,高雄捷運苓雅運動園區站_出入口1,高捷苓雅運動園區站_出入口1,"202403",,
120.29381745701,22.6284200389389,E0000004110,"9960103",,高雄捷運前金站_出入口2,高捷前金站_出入口2,"202403",,
120.294560201838,22.6289610457331,E0000005841,"9960103",,高雄捷運前金站_O4,高捷前金站_O4,"202403",高雄市前金區中正四路192-1號,
120.295315429612,22.6290376113685,E0000004109,"9960103",,高雄捷運前金站_出入口3,高捷前金站_出入口3,"202403",,
120.293630399317,22.6290365212737,E0000004104,"9960103",,高雄捷運前金站_出入口1,高捷前金站_出入口1,"202403",,
120.295231637394,22.6292938299242,E0000004108,"9960103",,高雄捷運前金站_出入口4,高捷前金站_出入口4,"202403",,
120.306558478311,22.7183641757945,E0000000516,"9960103",,高雄捷運楠梓科技園區站_出入口2,高捷楠梓科技園區站_出入口2,"202403",,
120.306989300032,22.7184807427657,E0000000518,"9960103",,高雄捷運楠梓科技園區站_出入口3,高捷楠梓科技園區站_出入口3,"202403",,
120.306367141223,22.7186351034634,E0000000522,"9960103",,高雄捷運楠梓科技園區站_出入口1,高捷楠梓科技園區站_出入口1,"202403",,
120.3071967552,22.7186918051845,E0000005858,"9960103",,高雄捷運楠梓科技園區站_R19,高捷楠梓科技園區站_R19,"202403",高雄市楠梓區加昌路598號,
120.307679474981,22.7187548577342,E0000000524,"9960103",,高雄捷運楠梓科技園區站_出入口4,高捷楠梓科技園區站_出入口4,"202403",,
120.307539353184,22.718948968596,E0000000527,"9960103",,高雄捷運楠梓科技園區站_出入口5,高捷楠梓科技園區站_出入口5,"202403",,
120.307820839971,22.7190481782256,E0000000528,"9960103",,高雄捷運楠梓科技園區站_出入口6,高捷楠梓科技園區站_出入口6,"202403",,
120.301256336803,22.7804618168699,E0000001023,"9960103",,高雄捷運岡山高醫站_出入口1,高捷岡山高醫站_出入口1,"202403",,
120.301785951333,22.7808069659045,E0000005849,"9960103",,高雄捷運岡山高醫站_R24,高捷岡山高醫站_R24,"202403",高雄市岡山區中山南路2號,
120.301681114096,22.7811715565883,E0000001026,"9960103",,高雄捷運岡山高醫站_出入口2,高捷岡山高醫站_出入口2,"202403",,
120.354049431621,22.5639525843931,E0000005582,"9960103",,高雄捷運小港(小港醫院)站_出入口1,高捷小港站_出入口1,"202205",,
120.354508188553,22.5643493828205,E0000005583,"9960103",,高雄捷運小港(小港醫院)站_出入口2,高捷小港站_出入口2,"202205",,
120.353768974687,22.564758619478,E0000012965,"9960103",,高雄捷運小港(小港醫院)站_R3,高捷小港站_R3,"202205",高雄市小港區沿海一路280號,
120.353196868899,22.5648133988984,E0000005585,"9960103",,高雄捷運小港(小港醫院)站_出入口4,高捷小港站_出入口4,"202205",,
120.353603559651,22.5653341768039,E0000005584,"9960103",,高雄捷運小港(小港醫院)站_出入口3,高捷小港站_出入口3,"202205",,
120.343956191042,22.5693179857777,E0000005581,"9960103",,高雄捷運高雄國際機場站_出入口1,高捷高雄國際機場站_出入口1,"202205",,
120.342575968933,22.5699525110777,E0000005855,"9960103",,高雄捷運高雄國際機場站_R4,高捷高雄國際機場站_R4,"202205",高雄市小港區中山四路2-2號,
120.343184925016,22.5701827791685,E0000005586,"9960103",,高雄捷運高雄國際機場站_出入口4,高捷高雄國際機場站_出入口4,"202205",,
120.341818056712,22.5702321004182,E0000005589,"9960103",,高雄捷運高雄國際機場站_出入口3,高捷高雄國際機場站_出入口3,"202205",,
120.341460934533,22.5702411151581,E0000005588,"9960103",,高雄捷運高雄國際機場站_出入口5,高捷高雄國際機場站_出入口5,"202205",,
120.341191059751,22.5702541875628,E0000005587,"9960103",,高雄捷運高雄國際機場站_出入口7,高捷高雄國際機場站_出入口7,"202205",,
120.34367789342,22.5705511183549,E0000005591,"9960103",,高雄捷運高雄國際機場站_出入口2,高捷高雄國際機場站_出入口2,"202205",,
120.341804137485,22.5710858079717,E0000005590,"9960103",,高雄捷運高雄國際機場站_出入口6,高捷高雄國際機場站_出入口6,"202205",,
120.328699806831,22.5794801743832,E0000005592,"9960103",,高雄捷運草衙(高雄捷運公司)站_出入口1,高捷草衙站_出入口1,"202205",,
120.328639414544,22.5800912746324,E0000005853,"9960103",,高雄捷運草衙(高雄捷運公司)站_R4A,高捷草衙站_R4A,"202205",高雄市前鎮區翠亨南路555號,
120.328362214761,22.5802544021362,E0000005599,"9960103",,高雄捷運草衙(高雄捷運公司)站_出入口3,高捷草衙站_出入口3,"202205",,
120.327972295929,22.5807190755919,E0000005600,"9960103",,高雄捷運草衙(高雄捷運公司)站_出入口4,高捷草衙站_出入口4,"202205",,
120.329149762938,22.580845380582,E0000005598,"9960103",,高雄捷運草衙(高雄捷運公司)站_出入口2,高捷草衙站_出入口2,"202205",,
120.321772786605,22.5878276517024,E0000005593,"9960103",,高雄捷運前鎮高中站_出入口1,高捷前鎮高中站_出入口1,"202205",,
120.321753182764,22.5882601835864,E0000005848,"9960103",,高雄捷運前鎮高中站_R5,高捷前鎮高中站_R5,"202205",高雄市前鎮區翠亨北路225號,
120.321169744447,22.5888047640666,E0000005601,"9960103",,高雄捷運前鎮高中站_出入口3,高捷前鎮高中站_出入口3,"202205",,
120.322227279671,22.5888795866767,E0000005597,"9960103",,高雄捷運前鎮高中站_出入口2,高捷前鎮高中站_出入口2,"202205",,
120.315291760846,22.5961253166926,E0000005594,"9960103",,高雄捷運凱旋站_出入口1,高捷凱旋站_出入口1,"202205",,
120.316107870755,22.5964782279092,E0000005595,"9960103",,高雄捷運凱旋站_出入口2,高捷凱旋站_出入口2,"202205",,
120.315186992879,22.596611854193,E0000005857,"9960103",,高雄捷運凱旋站_R6,高捷凱旋站_R6,"202205",高雄市前鎮區中山三路1號,
120.314301678032,22.5975821348731,E0000005596,"9960103",,高雄捷運凱旋站_出入口3,高捷凱旋站_出入口3,"202205",,
120.308315905648,22.6052127245735,E0000004722,"9960103",,高雄捷運獅甲(勞工公園)站_出入口1,高捷獅甲站_出入口1,"202205",,
120.308697725711,22.6057057793274,E0000004723,"9960103",,高雄捷運獅甲(勞工公園)站_出入口2,高捷獅甲站_出入口2,"202205",,
120.308234218698,22.6057935551963,E0000005859,"9960103",,高雄捷運獅甲(勞工公園)站_R7,高捷獅甲站_R7,"202205",高雄市前鎮區中山三路150號,
120.307553617048,22.6063467865104,E0000004726,"9960103",,高雄捷運獅甲(勞工公園)站_出入口4,高捷獅甲站_出入口4,"202205",,
120.307986976582,22.6066569042494,E0000004727,"9960103",,高雄捷運獅甲(勞工公園)站_出入口3,高捷獅甲站_出入口3,"202205",,
120.304595932958,22.6127561777463,E0000004724,"9960103",,高雄捷運三多商圈站_出入口2,高捷三多商圈站_出入口2,"202205",,
120.305036066858,22.6131256681783,E0000004733,"9960103",,高雄捷運三多商圈站_出入口3,高捷三多商圈站_出入口3,"202205",,
120.304790710754,22.6132236813881,E0000005830,"9960103",,高雄捷運三多商圈站_R8,高捷三多商圈站_R8,"202205",高雄市前鎮區中山二路268號,
120.304159738284,22.6132469589499,E0000004720,"9960103",,高雄捷運三多商圈站_出入口1,高捷三多商圈站_出入口1,"202205",,
120.390666337215,22.6212593828316,E0000005015,"9960103",,高雄捷運大寮(前庄)站_出入口2,高捷大寮站_出入口2,"202205",,
120.390842139965,22.6217682642749,E0000005014,"9960103",,高雄捷運大寮(前庄)站_出入口1,高捷大寮站_出入口1,"202205",,
120.283397347711,22.6232300075245,E0000004728,"9960103",,高雄捷運鹽埕埔站_出入口1,高捷鹽埕埔站_出入口1,"202205",,
120.30122575071,22.6237492101853,E0000004093,"9960103",,高雄捷運中央公園站_出入口2,高捷中央公園站_出入口2,"202205",,
